"","X.x.x","fulcrum_id.x","created_at.x.x","observer","observer_other","date","location","start_time","end_time","survey_comments.x","X.y.x","fulcrum_id.y.x","created_at.y.x","species","bag_id","time_of_capture","body_temperature","microhabitat_type","microhabitat_temperature","bag_photo","X.x.y","fulcrum_id.y.y","created_at.x.y","processor","processor_other","survey_comments.y","X.y.y","fulcrum_id.y.y.y","created_at.y.y","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id"
"588",72,"577797b6-5fab-435a-8b95-d208515693f9","2022-07-12 23:30:02 EDT",NA,"Rachel Verdi","2022-07-12","RV Pond","22:06:00",NA,NA,381,"965e1cef-79c1-4407-b4e5-97dc5721a00e","2022-07-13 02:00:11 EDT",NA,"BAG14","23:00:00",NA,NA,NA,NA,16,"51e01469-2ddc-4231-904c-6e3a1fec5086","2022-07-13 00:13:58 EDT","Brandon Hoenig",NA,NA,284,"28eafd83-66bd-4854-ab55-a7cccf1d59ec","2022-07-13 01:07:00 EDT","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.2,16.1,3.8,12.3,"BdSwab00182","BacSwab00181","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000"
"589",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,393,"576c05c8-7f92-4c93-8d4f-aa29a0c1210a","2022-07-18 22:03:44 EDT","Rana pipiens","BAG42","22:03:00",21.3,"Tree/Log/Bush (Lower than 1m)",22,"66fefa30-6444-4bc5-baa0-d6ff1ba963e5",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,300,"592a0d18-8894-4542-83a3-babda3f23007","2022-07-18 23:48:04 EDT","Rana pipiens",NA,"New",NA,"b3c0e2cb-2049-47a7-8692-9f2ce7f48589","Juvenile",NA,"Unknown",NA,29.2,4.2,2.5,1.7,"BdSwab00195","BacSwab00194","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00051","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00115"
"590",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,393,"576c05c8-7f92-4c93-8d4f-aa29a0c1210a","2022-07-18 22:03:44 EDT","Rana pipiens","BAG42","22:03:00",21.3,"Tree/Log/Bush (Lower than 1m)",22,"66fefa30-6444-4bc5-baa0-d6ff1ba963e5",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,307,"eb11cd63-0897-4ce9-ac88-2046b7dee95a","2022-07-19 00:36:33 EDT","Rana catesbeiana",NA,"New",NA,"f05a3928-aefb-4dc5-8131-56e1b3dee0e2","Adult",NA,"Female",NA,50.2,13.9,3,10.9,"BdSwab00200","BacSwab00199","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00082"
"591",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,434,"576c05c8-7f92-4c93-8d4f-aa29a0c1210a","2022-07-18 22:03:44 EDT","Rana pipiens","BAG42","22:03:00",21.3,"Tree/Log/Bush (Lower than 1m)",22,"66fefa30-6444-4bc5-baa0-d6ff1ba963e5",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,300,"592a0d18-8894-4542-83a3-babda3f23007","2022-07-18 23:48:04 EDT","Rana pipiens",NA,"New",NA,"b3c0e2cb-2049-47a7-8692-9f2ce7f48589","Juvenile",NA,"Unknown",NA,29.2,4.2,2.5,1.7,"BdSwab00195","BacSwab00194","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00051","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00115"
"592",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,434,"576c05c8-7f92-4c93-8d4f-aa29a0c1210a","2022-07-18 22:03:44 EDT","Rana pipiens","BAG42","22:03:00",21.3,"Tree/Log/Bush (Lower than 1m)",22,"66fefa30-6444-4bc5-baa0-d6ff1ba963e5",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,307,"eb11cd63-0897-4ce9-ac88-2046b7dee95a","2022-07-19 00:36:33 EDT","Rana catesbeiana",NA,"New",NA,"f05a3928-aefb-4dc5-8131-56e1b3dee0e2","Adult",NA,"Female",NA,50.2,13.9,3,10.9,"BdSwab00200","BacSwab00199","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00082"
"593",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,403,"c9ea5761-d39e-432e-8d22-3ebe2acd8e44","2022-07-18 22:07:05 EDT","Rana catesbeiana","BAG38","22:07:00",21.6,"Wet ground",22,"66293abc-0498-443d-a0fc-4f7966638358",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,310,"c83cb275-1261-4ed5-a84c-16db25ad0d8e","2022-07-19 00:52:22 EDT","Rana catesbeiana",NA,"New",NA,"c6f54a12-dd4a-46ff-9f3f-5be6f61ff59a","Adult",NA,"Female",NA,45.4,15.1,3.1,12,"BdSwab00204","BacSwab00202","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00085"
"594",74,"2eb85220-9e03-4057-80fa-4d3b02b149f7","2022-07-18 21:58:37 EDT",NA,"Rachel Verdi","2022-07-18","Tuttle Pond","21:58:00","23:42:00",NA,390,"0736a567-b8eb-46b8-ad6c-73ad0cb6ae05","2022-07-18 22:07:28 EDT","Rana clamitans","BAG49","22:07:00",21.7,"Wet ground",21.7,"ea6c0969-6ab3-4650-b51a-beb8e2a95882",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,340,"93142b72-f4e9-4131-b14e-75f06a212698","2022-07-19 02:53:29 EDT","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000"
"595",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,394,"dd82c46d-753e-47b5-aeab-a5a00645a05a","2022-07-18 22:09:35 EDT","Rana catesbeiana","BAG43","22:09:00",21.9,"Water",21.9,"a87831f3-38f8-41ce-9200-ea0be32b3305",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,317,"d8c4966c-e6f4-4024-9631-f2d189a9dc0f","2022-07-19 01:19:23 EDT","Rana catesbeiana",NA,"New",NA,"de7f9b38-1720-42c3-bdaf-668a96278705","Adult",NA,"Female",NA,56.7,22,3.5,18.5,"BdSwab00210","BacSwab00209","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00092"
"596",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,435,"dd82c46d-753e-47b5-aeab-a5a00645a05a","2022-07-18 22:09:35 EDT","Rana catesbeiana","BAG43","22:09:00",21.9,"Water",21.9,"a87831f3-38f8-41ce-9200-ea0be32b3305",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,317,"d8c4966c-e6f4-4024-9631-f2d189a9dc0f","2022-07-19 01:19:23 EDT","Rana catesbeiana",NA,"New",NA,"de7f9b38-1720-42c3-bdaf-668a96278705","Adult",NA,"Female",NA,56.7,22,3.5,18.5,"BdSwab00210","BacSwab00209","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00092"
"597",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,404,"1cfcd127-88ac-4054-bbfe-07212bffd8dc","2022-07-18 22:12:10 EDT","Rana catesbeiana","BAG37","22:12:00",22.5,"Tree/Log/Bush (Lower than 1m)",22.5,"53bd438c-ce07-439c-bd25-b7ba3041c4e8",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,315,"4e266db2-3149-4ed6-b3cb-783436ff8c8d","2022-07-19 01:12:06 EDT","Rana catesbeiana",NA,"New",NA,"ef6f9883-d069-444d-8050-6b0572e648a0","Juvenile",NA,"Unknown",NA,47.7,17.6,5.1,12.5,"BdSwab00208","BacSwab00207","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00090"
"598",74,"2eb85220-9e03-4057-80fa-4d3b02b149f7","2022-07-18 21:58:37 EDT",NA,"Rachel Verdi","2022-07-18","Tuttle Pond","21:58:00","23:42:00",NA,391,"ef4dbae9-8c97-4d3a-9ebd-eb2224a79142","2022-07-18 22:12:51 EDT","Rana clamitans","BAG75","22:12:00",21.8,"Wet ground",21.8,"0ae64a40-14bf-4db4-aff3-c63a4cca8824",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,339,"b4be1693-33ee-465e-a489-39e335825312","2022-07-19 02:52:37 EDT","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000"
"599",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,395,"9b062e57-156d-4d15-95d5-5c6911d18753","2022-07-18 22:14:01 EDT","Rana catesbeiana","BAG44","22:14:00",22.3,"Water",22.8,"86fcc478-7a04-4487-bbd9-068e1d1df25b",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,305,"5bd20bee-f13d-4c83-b4ac-afd39c0b0551","2022-07-19 00:01:02 EDT","Rana catesbeiana",NA,"New",NA,"8b15cc00-0712-4997-b067-956b24a2f85d","Adult",NA,"Female",NA,55.3,24.9,4.9,20,"BdSwab00192","BacSwab00191","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00080"
"600",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,436,"9b062e57-156d-4d15-95d5-5c6911d18753","2022-07-18 22:14:01 EDT","Rana catesbeiana","BAG44","22:14:00",22.3,"Water",22.8,"86fcc478-7a04-4487-bbd9-068e1d1df25b",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,305,"5bd20bee-f13d-4c83-b4ac-afd39c0b0551","2022-07-19 00:01:02 EDT","Rana catesbeiana",NA,"New",NA,"8b15cc00-0712-4997-b067-956b24a2f85d","Adult",NA,"Female",NA,55.3,24.9,4.9,20,"BdSwab00192","BacSwab00191","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00080"
"601",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,437,"feed7559-1188-4367-af0a-dda32b9c24ba","2022-07-18 22:16:07 EDT","Rana catesbeiana","BAG45","22:16:00",22.3,"Wet ground",22.4,"e3e24594-3c12-4bd7-b279-42cee0f4842a",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,321,"3cb7df88-8e38-44f1-af4a-f4720366f70a","2022-07-19 01:35:11 EDT","Rana catesbeiana",NA,"New",NA,"594d3511-1988-4888-b863-d7326fc8529e","Adult",NA,"Female",NA,50.9,20.7,6.2,14.5,"BdSwab00214","BacSwab00213","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00096"
"602",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,405,"9a598e2c-1bf1-4cc4-9db0-0e8ae9454c3e","2022-07-18 22:16:40 EDT",NA,"BAG36","22:16:00",22.9,"Water",22.4,"6dc10795-3632-43c4-9eda-65e42391d875",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,318,"d59513db-7044-40c5-9174-46559ad561eb","2022-07-19 01:23:14 EDT","Rana catesbeiana",NA,"New",NA,"de8d4a3a-1361-4887-b438-91f99f28a379","Adult",NA,"Female",NA,51.9,30.3,15,15.3,"BdSwab00211","BacSwab00210","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00093"
"603",74,"2eb85220-9e03-4057-80fa-4d3b02b149f7","2022-07-18 21:58:37 EDT",NA,"Rachel Verdi","2022-07-18","Tuttle Pond","21:58:00","23:42:00",NA,392,"c030c129-6ea5-4e0d-a210-03ce3b3757a5","2022-07-18 22:28:10 EDT","Rana clamitans","BAG74","22:28:00",21.4,"Wet ground",22.5,"73179526-56ac-429d-9f6c-9afe539c156a",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,341,"617f9378-a4aa-49af-a694-fbccda14f751","2022-07-19 02:53:53 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000"
"604",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,396,"9af4eb21-45c1-4b32-b6b6-04b6e5af7115","2022-07-18 22:31:33 EDT","Rana catesbeiana","BAG46","22:31:00",22.4,"Tree/Log/Bush (Lower than 1m)",22.8,"f19546a0-a490-496a-acbf-cd4feee76f7c",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,338,"c142713b-bfa9-4236-a0d4-d62becdde9ce","2022-07-19 02:37:33 EDT","Rana catesbeiana",NA,"New",NA,"7ef3c12b-ba4e-4dad-ba00-3e49050be250","Adult",NA,"Female",NA,35.2,11.8,2.9,8.9,"BdSwab00231","BacSwab00230","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00113"
"605",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,438,"9af4eb21-45c1-4b32-b6b6-04b6e5af7115","2022-07-18 22:31:33 EDT","Rana catesbeiana","BAG46","22:31:00",22.4,"Tree/Log/Bush (Lower than 1m)",22.8,"f19546a0-a490-496a-acbf-cd4feee76f7c",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,338,"c142713b-bfa9-4236-a0d4-d62becdde9ce","2022-07-19 02:37:33 EDT","Rana catesbeiana",NA,"New",NA,"7ef3c12b-ba4e-4dad-ba00-3e49050be250","Adult",NA,"Female",NA,35.2,11.8,2.9,8.9,"BdSwab00231","BacSwab00230","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00113"
"606",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,398,"82d3b77a-7d0f-4ed7-b287-65d4dbdacfec","2022-07-18 22:40:07 EDT","Rana catesbeiana","BAG47","22:40:00",22.9,"Tree/Log/Bush (Lower than 1m)",22.9,"988a7d6b-7c26-48d8-aaff-42ad6d817939",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,334,"878ec59f-0f6e-4cc3-bf91-1d3d245606ed","2022-07-19 02:24:01 EDT","Rana catesbeiana",NA,"New",NA,"2107c1ee-8435-4f7d-9c35-f0c52cd3c93d","Juvenile",NA,"Unknown",NA,49.8,14,3,11,"BdSwab00227","BacSwab00226","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00109"
"607",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,440,"82d3b77a-7d0f-4ed7-b287-65d4dbdacfec","2022-07-18 22:40:07 EDT","Rana catesbeiana","BAG47","22:40:00",22.9,"Tree/Log/Bush (Lower than 1m)",22.9,"988a7d6b-7c26-48d8-aaff-42ad6d817939",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,334,"878ec59f-0f6e-4cc3-bf91-1d3d245606ed","2022-07-19 02:24:01 EDT","Rana catesbeiana",NA,"New",NA,"2107c1ee-8435-4f7d-9c35-f0c52cd3c93d","Juvenile",NA,"Unknown",NA,49.8,14,3,11,"BdSwab00227","BacSwab00226","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00109"
"608",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,406,"49c52cf8-ffda-4bb2-8ba2-5173ecc2577e","2022-07-18 22:41:26 EDT","Rana catesbeiana","BAG35","22:41:00",NA,"Water",NA,"e7fca58e-6eb2-4098-a293-a9dd00834674",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,306,"d4211a71-557a-493a-aa74-b0069497913e","2022-07-19 00:10:33 EDT","Rana catesbeiana",NA,"New",NA,"e650cbcd-bc8a-4dc9-ad63-0eb1b590246c","Adult",NA,"Female",NA,53.4,19.9,4.2,15.7,"BdSwab00193","BacSwab00192","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00081"
"609",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,399,"f42fc63e-2889-481d-9f67-c1b394bd0307","2022-07-18 22:47:14 EDT","Rana catesbeiana","BAG48","22:47:00",23.2,"Water",22.8,"f8cebab7-5b4d-48ab-9911-982703a11bb2",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,308,"892b290c-3516-4e66-8890-7b5517f669d6","2022-07-19 00:40:42 EDT","Rana catesbeiana",NA,"New",NA,"c7f47510-602c-4d30-9b2f-9c5e151ace08","Juvenile",NA,"Unknown",NA,48.2,15.5,2.6,12.9,"BdSwab00201","BacSwab00200","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00083"
"610",78,"b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","2022-07-18 21:58:31 EDT","Myah Madril",NA,"2022-07-18","Tuttle Pond","21:58:00","23:41:00",NA,441,"f42fc63e-2889-481d-9f67-c1b394bd0307","2022-07-18 22:47:14 EDT","Rana catesbeiana","BAG48","22:47:00",23.2,"Water",22.8,"f8cebab7-5b4d-48ab-9911-982703a11bb2",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,308,"892b290c-3516-4e66-8890-7b5517f669d6","2022-07-19 00:40:42 EDT","Rana catesbeiana",NA,"New",NA,"c7f47510-602c-4d30-9b2f-9c5e151ace08","Juvenile",NA,"Unknown",NA,48.2,15.5,2.6,12.9,"BdSwab00201","BacSwab00200","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00083"
"611",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,407,"8850f713-d85a-482e-a1a8-a40781ba50be","2022-07-18 22:51:38 EDT","Rana catesbeiana","BAG34","22:51:00",NA,"Water",NA,"a4a2bbed-ca08-41d9-afc5-dde36005e7f7",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,311,"12bb227a-7d2e-4a12-90c4-3a9340ce7075","2022-07-19 00:56:31 EDT","Rana catesbeiana",NA,"New",NA,"6224d414-cf3c-4807-a334-0109b89ffdb0","Adult",NA,"Female",NA,47.1,19.8,4.5,15.3,"BdSwab00204","BacSwab00203","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00086"
"612",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,408,"a88fcd31-6566-464e-913b-7c59b645fff1","2022-07-18 22:57:58 EDT","Rana catesbeiana","BAG33","22:57:00",22.3,"Water",22.5,"75ec23b9-5565-4ed1-be56-c1bc05337e19",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,335,"ae84e67a-19ce-4256-afd1-9e52dedaacdb","2022-07-19 02:27:01 EDT","Rana catesbeiana",NA,"New",NA,"51004a2b-fd6d-481a-b711-8539b7acedb7","Adult",NA,"Female",NA,50.5,22.3,6.1,16.2,"BdSwab00228","BacSwab00227","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00110"
"613",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,409,"01266e98-a1c4-44e1-9553-30dc7f9fe800","2022-07-18 23:02:17 EDT","Rana catesbeiana","BAG32","23:02:00",21.5,"Wet ground",21.6,"86a2fed7-ba1b-4f61-ae0b-cad19a63e039",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,336,"21fdcc2b-0cd5-4fbc-8042-8326d42ecc5c","2022-07-19 02:31:07 EDT","Rana catesbeiana",NA,"New",NA,"d8052a0f-28b5-4228-9344-66aedd71cc3f","Adult",NA,"Female",NA,50.6,20.6,5.4,15.2,"BdSwab00229","BacSwab00228","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00111"
"614",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,410,"c83d1dda-6f64-4cf7-b36c-754b3afcbc97","2022-07-18 23:06:24 EDT","Rana catesbeiana","BAG31","23:06:00",NA,"Wet ground",NA,"182b1b62-12e8-41eb-b0d1-45661e5c0bb9",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,304,"d77bd221-9c8b-4fef-8d26-0b2c3e7edc9d","2022-07-18 23:55:43 EDT","Rana catesbeiana",NA,"New",NA,"dbb2bf5d-0863-49c9-a38d-f366ec6b281f","Adult",NA,"Female",NA,46.9,16.1,4.8,11.3,"BdSwab00199","BacSwab00198","MucBath00055","AMPBath00055","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00055","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00117"
"615",75,"8f1bd867-9752-4d46-947f-deaec8b78153","2022-07-18 21:58:24 EDT","Sydney Dawson",NA,"2022-07-18","Tuttle Pond","21:58:00",NA,NA,411,"c73f350b-2bd0-4ba8-a7db-1a1d982dfa24","2022-07-18 23:08:22 EDT","Rana catesbeiana","BAG15","23:08:00",NA,"Wet ground",NA,"19a0dc13-9265-47be-b216-d87474c3fb13",17,"6fe7e16b-008b-4e1a-9985-b452d3b22abc","2022-07-18 23:42:14 EDT","Brandon Hoenig",NA,NA,312,"e352b653-c357-497a-88a4-f5cd7a946d66","2022-07-19 01:00:32 EDT","Rana catesbeiana",NA,"New",NA,"d38fccda-e902-401b-93da-dec996c3cab9","Adult",NA,"Female",NA,43.9,11.4,2.6,8.8,"BdSwab00205","BacSwab00204","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00087"
